chr	pos	pG0	mlp	W	kappa	tau	Qvalue
20	11077279	7.519457010205e-06	5.1238135192469	4.8695376178957	0	4.8695376178957	0.0185567010309278
20	30635236	1.22831584577535e-07	6.91068994554006	6.29301254663754	0	6.29301254663754	0.00416666666666665
20	30699601	6.48796545738789e-06	5.18789147102035	3.72558467033785	0	3.72558467033785	0.0905511811023623
20	57698020	1.74166765847635e-13	12.7590347126233	7.63541287272227	0	7.63541287272227	0.00416666666666665
20	57768743	2.09952006779179e-10	9.67787996989978	6.26710676961058	0	6.26710676961058	0.00416666666666665
20	62328480	7.15313366444729e-06	5.14550365959285	4.58744945467599	0	4.58744945467599	0.0285714285714285
20	62439638	0.0001089338534124	3.96283713341746	3.6358577121935	0	3.6358577121935	0.0982078853046595
20	62565129	1.09728829807234e-06	5.95967925226816	5.35502359890225	0	5.35502359890225	0.0142857142857142
21	23590385	9.98452524526641e-05	4.00067258059427	3.7190604518877	0	3.7190604518877	0.0909803921568628
21	33671140	1.1927661487221e-06	5.92344469486678	5.62359773932986	0	5.62359773932986	0.00727272727272732
21	44721027	7.19591279887155e-08	7.14291410813893	6.45739536208803	0	6.45739536208803	0.00416666666666665
21	45587230	1.87571805085443e-05	4.72683244216197	3.78938447677203	0	3.78938447677203	0.0778242677824268
